CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
23848,,Pamela,,Sai,,1372 Quartermaster,,Beverly Hills,California,United States,90210,437-555-0199,1969-06-05,Bachelors ,Skilled Manual,F,M,1,0,2,2,75037
23849,,Alexis,,Simmons,,3803 Frayne Lane,,Marysville,Washington,United States,98270,399-555-0195,1971-01-04,Graduate Degree,Professional,F,S,0,0,0,1,94591
23850,,Anna,J,Hall,,7932 Cataline Avenue,,Marysville,Washington,United States,98270,329-555-0123,1971-11-20,Graduate Degree,Professional,F,M,1,0,0,1,103922
23851,,Mariah,K,Rogers,,2579 The Trees Dr.,,W. Linn,Oregon,United States,97068,491-555-0125,1971-04-15,Graduate Degree,Professional,F,S,0,0,0,1,90993
23852,,Desiree,M,Torres,,4321 West I St,,Berkeley,California,United States,94704,445-555-0133,1971-04-20,Graduate Degree,Professional,F,S,0,0,0,1,97778
23854,,Megan,S,Torres,,9693 Mellowood Street,,National City,California,United States,91950,193-555-0162,1969-06-14,Graduate Degree,Professional,F,M,1,0,0,1,91896
23855,,Carlos,,Watson,,1532 Marlene Dr.,,El Cajon,California,United States,92020,488-555-0122,1969-02-08,Graduate Degree,Professional,M,M,1,0,0,1,107407
23856,,Sarah,,Taylor,,8026 Sudan Loop,,Sedro Woolley,Washington,United States,98284,653-555-0178,1969-09-04,Graduate Degree,Professional,F,S,0,0,0,1,103581
23858,,Jonathan,,Powell,,2728 Clown Court,,Oak Bay,British Columbia,Canada,V8P,366-555-0165,1968-09-04,Bachelors ,Skilled Manual,M,M,1,0,2,2,100544
23859,,Megan,A,Anderson,,2475 Maureen Ln.,,Victoria,British Columbia,Canada,V8V,180-555-0173,1968-11-19,Bachelors ,Skilled Manual,F,M,1,0,2,2,78093
23860,,Eric,S,Long,,5109 Fawn Glen Circle,,Port Orchard,Washington,United States,98366,815-555-0195,1968-03-07,Bachelors ,Skilled Manual,M,M,1,0,2,2,108270
23861,,Keith,C,Anand,,3581 Rising Dawn Way,,Beaverton,Oregon,United States,97005,173-555-0173,1968-06-16,Bachelors ,Skilled Manual,M,M,1,1,2,2,92379
23862,,Rebekah,B,Kapoor,,6306 El Dorado Way,,Concord,California,United States,94519,228-555-0123,1967-12-16,High School,Skilled Manual,F,M,1,3,5,5,47391
23863,,Christian,,Williams,,376 Amador Valley Blvd.,,Fremont,California,United States,94536,559-555-0188,1967-04-08,Bachelors ,Professional,M,S,0,1,0,0,75000
23864,,Chloe,J,Jackson,,4399 Chickpea Ct.,,Palo Alto,California,United States,94303,664-555-0143,1967-06-16,Bachelors ,Professional,F,S,0,1,0,0,60502
23866,,Xavier,,Flores,,60 Reliz Valley Road,,Cliffside,British Columbia,Canada,V8Y 1L1,802-555-0166,1970-05-06,Graduate Degree,Professional,M,M,1,0,0,1,131830
23867,,Sarah,M,Henderson,,5710 Encino Drive,,Sooke,British Columbia,Canada,V0,715-555-0180,1970-09-23,Graduate Degree,Professional,F,S,1,0,0,1,87505
23868,Ms.,Abigail,C,Coleman,,9996 Asilomaar Dr.,,Victoria,British Columbia,Canada,V8V,464-555-0173,1970-07-08,Graduate Degree,Professional,F,S,0,0,0,1,107847
23869,,Wayne,C,Nara,,1798 Westbury Dr.,,Ballard,Washington,United States,98107,958-555-0183,1970-03-15,Graduate Degree,Professional,M,M,1,0,0,2,108927
23870,,Elijah,M,Henderson,,8682 Etcheverry Dr,,Salem,Oregon,United States,97301,684-555-0119,1970-06-15,Graduate Degree,Professional,M,M,0,0,0,3,98873
23871,,Bailey,G,Richardson,,6561 Dalis Drive,,W. Linn,Oregon,United States,97068,458-555-0131,1970-06-01,Graduate Degree,Professional,F,S,0,0,0,3,104656
23872,,Matthew,,Garcia,,332 Laguna Niguel,,Woodburn,Oregon,United States,97071,355-555-0196,1970-03-22,Graduate Degree,Professional,M,M,1,0,0,4,110009
23873,,Nicole,A,Miller,,6088 Mt. Hood Circle,,Spring Valley,California,United States,91977,646-555-0129,1970-10-17,Graduate Degree,Professional,F,M,1,0,0,2,106625
23874,,Abigail,J,Cook,,6703 Corte Poquito,,Beaverton,Oregon,United States,97005,378-555-0119,1967-04-14,Bachelors ,Skilled Manual,F,S,1,1,2,2,28224
23875,,Sean,,Green,,9029 Mt. Trinity Court,,Tacoma,Washington,United States,98403,480-555-0114,1966-05-20,Bachelors ,Skilled Manual,M,M,1,0,3,3,83452
23876,,David,M,Henderson,,3355 Alier Drive,,San Gabriel,California,United States,91776,138-555-0151,1966-06-14,Bachelors ,Skilled Manual,M,M,1,0,3,3,110738
23877,,Katherine,T,Morris,,5679 Attic Lane,Unit A,San Diego,California,United States,92102,515-555-0120,1966-05-21,Graduate Degree,Professional,F,M,0,0,0,0,109185
23878,,Chloe,L,Wood,,5097 Waterfall Way,,San Francisco,California,United States,94109,291-555-0118,1966-08-07,Graduate Degree,Professional,F,S,1,0,0,0,111397
23879,,Amber,L,Gonzalez,,9286 Military East,,Port Hammond,British Columbia,Canada,V6B 3P7,728-555-0176,1966-02-22,Graduate Degree,Professional,F,M,0,0,0,0,91398
23880,,Noah,L,Patterson,,1077 Laurel Drive,,Long Beach,California,United States,90802,982-555-0111,1966-01-25,Graduate Degree,Professional,M,S,1,0,0,0,119758
23881,,Joshua,M,Martinez,,931 Corte De Luna,,Los Angeles,California,United States,90012,610-555-0128,1969-06-17,Graduate Degree,Professional,M,M,1,0,0,3,144392
23882,,Alexia,F,Butler,,5711 Shady Lane,,National City,California,United States,91950,680-555-0114,1969-04-09,Graduate Degree,Professional,F,S,1,0,0,3,136693
23883,,Jackson,L,Russell,,6969 Eaker Way,,Oakland,California,United States,94611,525-555-0193,1969-11-22,Graduate Degree,Professional,M,M,0,0,0,3,135116
23884,,Ethan,,Ross,,9095 Ironwood Drive,,Santa Cruz,California,United States,95062,435-555-0118,1969-03-23,Graduate Degree,Professional,M,M,1,0,0,3,145572
23885,,Angela,A,Morris,,2234 String Dr.,,Spring Valley,California,United States,91977,499-555-0113,1969-06-06,Graduate Degree,Professional,F,M,1,0,0,3,117265
23886,,Sean,,Stewart,,8180 Saclan Terr.,,West Covina,California,United States,91791,433-555-0151,1969-12-16,Graduate Degree,Professional,M,M,1,0,0,3,130741
23887,,Mason,A,Carter,,1660 Bonifacio St.,,Bellingham,Washington,United States,98225,326-555-0114,1965-09-01,Bachelors ,Professional,M,S,0,1,0,0,69203
23888,,Edward,R,Clark,,2480 Stillwater Court,,Woodland Hills,California,United States,91364,147-555-0173,1965-08-10,Bachelors ,Skilled Manual,M,M,1,1,3,3,73022
23889,,Sean,M,Carter,,9817 Frisbie Court,,Walla Walla,Washington,United States,99362,614-555-0197,1965-04-27,Bachelors ,Skilled Manual,M,S,0,2,3,3,60299
23891,,Jack,,Jenkins,,5695 Laurel Drive,,Milwaukie,Oregon,United States,97222,154-555-0141,1965-10-04,Bachelors ,Skilled Manual,M,M,1,2,3,3,79436
23892,,Olivia,,Bailey,,414 Joseph Ave,,Langley,British Columbia,Canada,V3A 4R2,260-555-0173,1965-08-17,Bachelors ,Skilled Manual,F,M,1,2,3,3,62696
23893,,Zachary,J,Clark,,7041 Notre Dame Avenue,,Metchosin,British Columbia,Canada,V9,146-555-0164,1965-03-01,Bachelors ,Skilled Manual,M,M,1,3,3,3,63828
23894,,Bryan,,Ramirez,,601 Jason Ct.,,Issaquah,Washington,United States,98027,122-555-0145,1965-07-22,Bachelors ,Skilled Manual,M,M,1,3,3,3,57652
23895,,Nicole,,Powell,,1569 Norse Drive,,Corvallis,Oregon,United States,97330,492-555-0140,1965-04-14,Graduate Degree,Professional,F,S,1,0,0,0,94934
23897,,Katrina,,Chapman,,Auf Der Steige 10,,Bonn,Hamburg,Germany,53001,1 (11) 500 555-0128,1967-03-12,Partial High School,Manual,F,S,1,1,3,3,16492
23898,,Shawna,E,Rai,,Residenz Straße 944,,Braunschweig,Nordrhein-Westfalen,Germany,38001,1 (11) 500 555-0172,1967-02-06,Partial High School,Manual,F,S,1,0,4,4,18378
23900,,Rafael,A,Yang,,Hauptstr 2929,,Frankfurt,Bayern,Germany,91480,1 (11) 500 555-0193,1967-04-11,Partial College,Manual,M,S,0,1,1,1,22115
23901,,Max,S,Gutierrez,,"88, avenue de l´ Union Centrale",,Suresnes,Hauts de Seine,France,92150,1 (11) 500 555-0130,1967-07-17,Bachelors ,Clerical,M,M,1,0,1,1,76717
23903,,Harold,D,Subram,,Auf den Kuhlen Straße 122,,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0144,1967-10-01,Bachelors ,Clerical,M,M,1,0,1,1,73237
23904,,Haley,F,Washington,,7386 Greenview Court,,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0120,1967-09-21,Bachelors ,Clerical,F,S,1,1,1,1,43568
23905,,Jose,,Zhang,,Im Himmelsweg 89,,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0159,1967-06-02,Bachelors ,Clerical,M,S,0,1,1,1,64861
23906,,Alan,J,Ma,,Westheimer Straße 345,,München,Nordrhein-Westfalen,Germany,80074,1 (11) 500 555-0115,1967-10-22,Bachelors ,Clerical,M,S,0,0,0,0,70146
23907,,Hector,,Navarro,,4305 Geriola Court,,London,England,United Kingdom,SE1 8HL,1 (11) 500 555-0170,1967-07-09,Bachelors ,Clerical,M,S,0,0,0,0,56948
23908,,Max,J,Sanz,,"111, boulevard du Montparnasse",,Colombes,Hauts de Seine,France,92700,1 (11) 500 555-0148,1966-11-18,Bachelors ,Clerical,M,S,0,1,1,1,66515
23909,,Todd,C,Lin,,"36, avenue de Malakoff",,Paris,Seine (Paris),France,75007,1 (11) 500 555-0116,1966-10-06,Bachelors ,Skilled Manual,M,M,1,1,1,1,54910
23910,,Gabriel,A,Perry,,Celler Weg 321,,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0111,1965-09-04,Partial High School,Manual,M,S,1,2,3,4,16656
23911,,Priscilla,E,Sharma,,"17, rue de l´Avenir",,Lille,Nord,France,59000,1 (11) 500 555-0186,1965-04-17,High School,Manual,F,S,1,0,2,2,17721
23912,,Arthur,,Sanchez,,Pappelallee 229,,Kassel,Hessen,Germany,34117,1 (11) 500 555-0114,1965-07-14,High School,Manual,M,S,1,1,2,2,23266
23913,,Riley,J,Cooper,,"611bis, rue des Peupliers",,Chatou,Yveline,France,78400,1 (11) 500 555-0174,1965-05-12,High School,Manual,F,S,1,2,2,2,11713
23914,,Tonya,L,Sharma,,Lützowplatz 5538,,Bonn,Nordrhein-Westfalen,Germany,53131,1 (11) 500 555-0178,1964-09-24,High School,Manual,F,M,1,2,2,2,18156
23915,,Lawrence,W,Serrano,,Knaackstr 695,,Berlin,Hessen,Germany,12171,1 (11) 500 555-0171,1964-02-20,High School,Manual,M,M,1,2,2,2,15517
23916,,Ruben,L,Serrano,,Wasserstr 123,,Frankfurt am Main,Hamburg,Germany,60082,1 (11) 500 555-0110,1963-06-08,Partial High School,Manual,M,M,1,2,2,4,18198
23917,,Carrie,,Carlson,,Conesweg 489,,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0111,1963-04-28,High School,Manual,F,M,1,1,3,3,15034
23918,,Kendra,,Navarro,,"25, route de Marseille",,Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0155,1963-03-08,High School,Manual,F,S,1,2,3,3,18182
23919,,Jordan,,Parker,,"1001bis, boulevard Saint Germain",,Roubaix,Nord,France,59100,1 (11) 500 555-0160,1932-07-16,High School,Manual,F,M,1,2,0,4,17314
23920,,Arthur,,Ruiz,,"22, rue des Rosiers",,Paris,Seine (Paris),France,75012,1 (11) 500 555-0119,1966-07-27,Bachelors ,Professional,M,S,0,0,0,0,71502
23922,,Cody,,Richardson,,Winter der Böck 2550,,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0114,1966-07-18,Bachelors ,Professional,M,M,0,0,0,0,78272
23923,,Alejandro,B,Sun,,2146 Mt. Etna,,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0157,1966-11-12,Bachelors ,Professional,M,S,1,0,0,0,65931
23924,,Amber,L,Wright,,5277 Birch Bark Dr.,,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0116,1966-12-13,Bachelors ,Professional,F,S,0,0,0,0,52717
23925,,Marie,,Torres,,Wertheimer Straße 277,,München,Hamburg,Germany,80074,1 (11) 500 555-0171,1965-06-24,Bachelors ,Skilled Manual,F,M,0,0,0,1,42334
23926,,Lydia,,Weber,,Zimmerstr 461,,Sulzbach Taunus,Saarland,Germany,66272,1 (11) 500 555-0187,1965-04-08,Bachelors ,Skilled Manual,F,M,1,0,0,1,51976
23927,,Seth,,Collins,,"212, rue Marbeuf",,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0185,1964-05-12,Partial College,Clerical,M,S,1,2,2,2,34165
23928,,Jaclyn,,Ye,,"22, rue Saint Denis",,Orleans,Loiret,France,45000,1 (11) 500 555-0153,1964-04-07,Partial College,Clerical,F,M,1,2,2,2,51397
23929,,Kristin,J,Xie,,"112, avenue du Québec",,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0158,1964-05-09,Partial College,Clerical,F,M,1,2,2,2,48661
23930,,Meagan,W,Arun,,5376 Sahara Drive,,Gloucestershire,England,United Kingdom,GL7 1RY,1 (11) 500 555-0191,1964-10-13,Bachelors ,Skilled Manual,F,M,1,0,0,1,60120
23931,,Reginald,N,Ruiz,,"408, rue Montcalm",,Dunkerque,Nord,France,59140,1 (11) 500 555-0186,1963-06-02,Partial College,Clerical,M,M,1,2,2,2,54870
23932,,Carrie,,Jiménez,,"70, allée des Princes",,Verrieres Le Buisson,Essonne,France,91370,1 (11) 500 555-0139,1963-10-02,Partial College,Clerical,F,M,1,0,3,3,56095
23933,,Sabrina,A,Carlson,,Potsdamer Straße 539,,Darmstadt,Hessen,Germany,64283,1 (11) 500 555-0155,1963-08-04,Partial College,Clerical,F,S,1,0,3,3,49342
23934,,Bonnie,D,Andersen,,"27, rue de la Comédie",,Colomiers,Garonne (Haute),France,31770,1 (11) 500 555-0118,1978-04-16,High School,Manual,F,S,0,1,0,0,27623
23935,,Alexis,J,Barnes,,4363 Cancroft Road,,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0134,1976-04-23,Partial High School,Manual,F,S,0,2,0,0,22286
23936,,Monique,A,Vazquez,,"2, rue Lafayette",,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0129,1979-02-16,High School,Manual,F,M,1,2,4,4,17962
23937,,Eddie,C,Ruiz,,Am Grossen Dern 4583,,Bonn,Hamburg,Germany,53131,1 (11) 500 555-0147,1979-03-26,High School,Manual,M,M,1,2,5,5,19412
23938,,Harold,A,Madan,,1358 Palmer Rd,,Billericay,England,United Kingdom,CM11,1 (11) 500 555-0163,1963-10-02,Bachelors ,Skilled Manual,M,M,1,0,0,1,66237
23940,,Dominic,A,Perez,,5085 Radar Ct.,,High Wycombe,England,United Kingdom,HP10 9QY,1 (11) 500 555-0119,1962-07-14,Bachelors ,Skilled Manual,M,M,1,1,0,1,58062
23941,,Eduardo,,Anderson,,Charlottenstr 358,,Darmstadt,Hessen,Germany,64283,1 (11) 500 555-0171,1978-11-20,Partial College,Clerical,M,M,1,2,3,3,60428
23942,,Rafael,J,Goel,,Postfach 8 44 99,,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0153,1978-11-13,Partial College,Clerical,M,M,1,0,4,4,56059
23943,,Cindy,L,Subram,,6900 Bellord Ct.,,London,England,United Kingdom,EC1R 0DU,1 (11) 500 555-0188,1978-03-24,Partial College,Clerical,F,M,1,2,4,4,42151
23944,,Jenny,S,Wu,,2598 Breck Court,,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0118,1978-01-08,Partial College,Clerical,F,S,0,3,4,4,57375
23945,,Nicolas,,Black,,3952 Morello Ave.,,York,England,United Kingdom,Y03 4TN,1 (11) 500 555-0120,1978-08-23,Partial College,Clerical,M,M,1,1,5,5,52953
23946,,Kelli,,Luo,,Räuscherweg 6875,,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0165,1977-11-02,Partial College,Clerical,F,S,1,1,0,0,39163
23947,,Autumn,,Liang,,Karl Liebknecht str 577,,Paderborn,Nordrhein-Westfalen,Germany,33098,1 (11) 500 555-0180,1977-04-08,Partial College,Clerical,F,M,0,1,0,0,59719
23948,,Katelyn,,Rivera,,1030 Ambush Dr.,,Bury,England,United Kingdom,PE17,1 (11) 500 555-0163,1976-02-27,High School,Manual,F,S,1,1,0,0,18713
23949,,Kelvin,R,Deng,,"2, allée des Princes",,Courbevoie,Hauts de Seine,France,92400,1 (11) 500 555-0114,1976-04-07,High School,Manual,M,S,0,1,0,0,17406
23950,,Roger,L,Zhou,,"83, avenue des Champs-Elysées",,Orly,Val de Marne,France,94310,1 (11) 500 555-0197,1975-05-12,Partial High School,Manual,M,M,0,2,0,0,17234
23951,,Lindsay,T,Becker,,"34873, rue de Varenne",,Les Ulis,Essonne,France,91940,1 (11) 500 555-0141,1975-08-19,Partial High School,Manual,F,S,1,2,0,0,24771
23953,,Shane,S,Mehta,,Pflugstr 1585,Leiter der Abteilung,Berlin,Nordrhein-Westfalen,Germany,10501,1 (11) 500 555-0138,1976-11-09,Partial High School,Manual,M,S,0,1,0,0,22404
23954,,Jonathon,F,Serrano,,396 North Ridge Dr.,,London,England,United Kingdom,SW6 SBY,1 (11) 500 555-0156,1976-07-07,Partial College,Clerical,M,S,0,1,0,0,55456
23955,,Lucas,C,Cook,,"2, route de Marseille",,Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0125,1975-07-11,Partial High School,Manual,M,S,0,1,0,0,32078
23956,,Morgan,,Coleman,,Erlenweg 2,,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0196,1975-02-27,Partial High School,Manual,F,M,0,1,0,0,15818
23957,,Louis,,Zheng,,Zeiter Weg 9922,,Leipzig,Nordrhein-Westfalen,Germany,4139,1 (11) 500 555-0128,1974-06-07,Partial High School,Manual,M,M,1,2,0,0,14553
23959,,Amber,,Parker,,Platz des Landtags 433,,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0198,1975-06-02,Partial College,Clerical,F,S,0,1,0,0,49020
23960,,Eugene,,Zheng,,Welt Platz 1,Verkaufsabteilung,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0169,1975-12-07,Partial College,Clerical,M,S,0,1,0,0,53547
23961,,Karen,,Huang,,Galeriestr 6266,,Saarlouis,Saarland,Germany,66740,1 (11) 500 555-0122,1975-06-22,Partial College,Clerical,F,S,0,1,0,0,45911
23962,,Sandra,,Yang,,"75, rue de Cambrai",,Morangis,Essonne,France,91420,1 (11) 500 555-0180,1973-11-16,Partial High School,Manual,F,M,1,2,0,0,24246
23963,,Gerald,E,Jimenez,,"46, rue des Pyrenees",,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0133,1973-03-11,Partial High School,Manual,M,M,0,2,0,0,24074
23964,,Arturo,,Nara,,"99, rue Villedo",,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0173,1934-09-22,Graduate Degree,Manual,M,S,1,0,0,1,39265
23965,,Dustin,,Shan,,Postfach 22 99 99,,Frankfurt am Main,Saarland,Germany,60075,1 (11) 500 555-0163,1962-07-26,Graduate Degree,Manual,M,S,0,0,0,1,32222
23966,,Grant,R,Sharma,,2831 Viking Drive,,Lancaster,England,United Kingdom,LA1 1LN,1 (11) 500 555-0168,1962-03-03,Graduate Degree,Manual,M,M,0,0,0,1,41630
23967,,Veronica,D,Suri,,7740 Lacassie Ave,,Newcastle upon Tyne,England,United Kingdom,NT20,1 (11) 500 555-0129,1962-02-09,Graduate Degree,Clerical,F,S,1,0,0,1,38155
23968,,Caleb,F,Baker,,5878 Arcadia Pl.,,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0130,1961-12-09,Bachelors ,Manual,M,M,1,0,0,1,18697
23969,,Cole,,Sanders,,"7, rue des Vendangeurs",,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0116,1961-01-05,Bachelors ,Manual,M,S,0,0,0,1,12885
23971,,Lindsey,W,Jai,,5875 Providence Dr.,,Berks,England,United Kingdom,SL4 1RH,1 (11) 500 555-0114,1961-09-02,Graduate Degree,Clerical,F,S,0,0,0,1,27165
23972,,Clarence,J,Liang,,9904 C. Mt. Hood,,Saint Ouen,Loir et Cher,France,41100,1 (11) 500 555-0194,1961-05-04,Graduate Degree,Clerical,M,S,0,0,0,1,58531
23973,,Zachary,A,Long,,"1, rue de Maubeuge",,Paris,Seine (Paris),France,75007,1 (11) 500 555-0199,1936-03-09,Graduate Degree,Clerical,M,S,0,0,0,1,57480
23974,,Susan,L,Huang,,"778, rue Marbeuf",,Orleans,Loiret,France,45000,1 (11) 500 555-0123,1958-04-22,Bachelors ,Manual,F,S,0,0,0,1,33267
23975,,Frank,,Blanco,,Wolfgangstraße 1,,Dresden,Hessen,Germany,1071,1 (11) 500 555-0128,1958-10-24,Bachelors ,Manual,M,S,1,0,0,1,22477
23976,,Rachael,J,Arun,,8836 First Ave.,,London,England,United Kingdom,EC1R 0DU,1 (11) 500 555-0165,1958-03-21,Bachelors ,Manual,F,S,1,0,0,1,11149
23978,,Philip,,Ortega,,5684 Fitzuren,,Liverpool,England,United Kingdom,L4 4HB,1 (11) 500 555-0155,1957-09-13,Partial College,Manual,M,M,0,0,0,1,17092
23979,,Damien,A,Chen,,Parkstr 4852,,Hannover,Nordrhein-Westfalen,Germany,30601,1 (11) 500 555-0131,1956-02-21,Partial College,Manual,M,S,0,0,0,2,26443
23981,,Cesar,,Martinez,,"297, place Beaubernard",,Roissy en Brie,Seine et Marne,France,77680,1 (11) 500 555-0126,1955-11-18,Partial College,Manual,M,M,1,0,0,2,12061
23982,,Adam,H,Diaz,,Hansaallee 5589,,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0113,1954-02-10,Partial College,Manual,M,S,0,1,0,2,30776
23983,,Taylor,,Reed,,1242 Ridgewood Ct.,,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0186,1954-11-22,Partial College,Manual,F,S,1,1,0,2,18315
23984,,Kelsey,M,Kennedy,,7660 Willow Creek Ct.,,London,England,United Kingdom,W1Y 3RA,1 (11) 500 555-0140,1954-04-15,Partial College,Manual,F,S,0,1,0,2,17946
23985,,Janet,J,Torres,,467 Moccasin Ct.,,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0177,1937-02-17,Bachelors ,Clerical,F,M,1,0,0,1,33099
23986,,Tanya,L,Torres,,6512 Bola Raton Court,,London,England,United Kingdom,SW8 1XD,1 (11) 500 555-0114,1940-04-21,Bachelors ,Clerical,F,M,1,0,0,1,25254
23987,,Dawn,,Sharma,,2015 Sunset Circle,,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0147,1941-10-03,Bachelors ,Clerical,F,M,1,0,0,1,47268
23988,,Cesar,W,Sánchez,,9443 Oaxaca,,Wokingham,England,United Kingdom,RG41 1QW,1 (11) 500 555-0110,1941-06-19,Bachelors ,Clerical,M,M,1,0,0,1,57730
23989,,Damien,E,Beck,,3387 El Campo Ct.,,High Wycombe,England,United Kingdom,HP10 9QY,1 (11) 500 555-0163,1942-02-26,Bachelors ,Clerical,M,S,0,0,0,1,59873
23991,,Todd,,Zhao,,"191, rue Jean Mermoz",,Les Ulis,Essonne,France,91940,1 (11) 500 555-0170,1943-01-24,Partial College,Manual,M,M,0,1,0,3,21522
23992,,Bonnie,L,Chande,,6137 Freya Way,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0157,1980-05-15,Partial College,Manual,F,S,0,1,0,0,21598
23993,,Rachael,M,Fernandez,,3904 Piedra Drive,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0127,1980-05-05,Partial College,Manual,F,S,0,1,0,0,34355
23994,,Raymond,,Subram,,9052 Montgomery Avenue,,Melton,Victoria,Australia,3337,1 (11) 500 555-0194,1980-10-09,Partial College,Manual,M,M,0,1,0,0,21601
23995,,Bradley,,Carson,,841 Meadowbrook,,Melton,Victoria,Australia,3337,1 (11) 500 555-0183,1980-06-03,Bachelors ,Clerical,M,S,0,0,0,0,40278
23996,,Richard,I,Lee,,7757 O Ct,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0130,1979-04-19,Partial College,Manual,M,S,0,1,0,0,11107
23997,,Kristopher,A,Srini,,8707 Goen Road,,Findon,South Australia,Australia,5023,1 (11) 500 555-0111,1978-05-09,Partial College,Manual,M,M,0,1,0,0,26067
